State,Year,GEO.id2,County,Zip Code,Households,Poverty Households,ALICE Households,Above ALICE Households,Poverty %,ALICE %,Above ALICE %
Texas,2022,76670_ZCTA,Ellis,76670,626,115,227,284,18%,36%,45%
Texas,2022,76671_ZCTA,Bosque,76671,820,53,238,529,6%,29%,65%
Texas,2022,76673_ZCTA,Hill,76673,377,38,107,232,10%,28%,62%
Texas,2022,76676_ZCTA,Hill,76676,125,13,30,82,10%,24%,66%
Texas,2022,76679_ZCTA,Navarro,76679,375,30,109,236,8%,29%,63%
Texas,2022,76681_ZCTA,Navarro,76681,175,23,94,58,13%,54%,33%
Texas,2022,76682_ZCTA,McLennan,76682,1124,117,259,748,10%,23%,67%
Texas,2022,76687_ZCTA,Limestone,76687,795,107,191,497,13%,24%,63%
Texas,2022,76689_ZCTA,Bosque,76689,1496,175,404,917,12%,27%,61%
Texas,2022,76690_ZCTA,Bosque,76690,474,91,182,201,19%,38%,42%
Texas,2022,76691_ZCTA,McLennan,76691,2345,241,630,1474,10%,27%,63%
Texas,2022,76692_ZCTA,Hill,76692,4039,617,1239,2183,15%,31%,54%
Texas,2022,76693_ZCTA,Freestone,76693,800,143,257,400,18%,32%,50%
Texas,2022,76701_ZCTA,McLennan,76701,826,371,214,241,45%,26%,29%
Texas,2022,76704_ZCTA,McLennan,76704,3250,1545,1182,523,48%,36%,16%
Texas,2022,76705_ZCTA,McLennan,76705,10811,1956,3779,5076,18%,35%,47%
Texas,2022,76706_ZCTA,McLennan,76706,14397,5183,4017,5197,36%,28%,36%
Texas,2022,76707_ZCTA,McLennan,76707,5656,1879,2045,1732,33%,36%,31%
Texas,2022,76708_ZCTA,McLennan,76708,9523,1436,2688,5399,15%,28%,57%
Texas,2022,76710_ZCTA,McLennan,76710,10762,1354,4398,5010,13%,41%,47%
Texas,2022,76711_ZCTA,McLennan,76711,3814,316,1753,1745,8%,46%,46%
Texas,2022,76712_ZCTA,McLennan,76712,10732,495,1970,8267,5%,18%,77%
Texas,2022,76801_ZCTA,Brown,76801,9660,1555,3256,4849,16%,34%,50%
Texas,2022,76802_ZCTA,Brown,76802,2180,150,652,1378,7%,30%,63%
Texas,2022,76821_ZCTA,Runnels,76821,1701,233,476,992,14%,28%,58%
Texas,2022,76823_ZCTA,Brown,76823,1049,101,390,558,10%,37%,53%
Texas,2022,76825_ZCTA,McCulloch,76825,2658,380,919,1359,14%,35%,51%
Texas,2022,76827_ZCTA,Brown,76827,280,137,43,100,49%,15%,36%
Texas,2022,76828_ZCTA,Coleman,76828,111,4,40,67,4%,36%,60%
Texas,2022,76832_ZCTA,San Saba,76832,187,27,80,80,14%,43%,43%
Texas,2022,76834_ZCTA,Coleman,76834,2098,261,759,1078,12%,36%,51%
Texas,2022,76837_ZCTA,Concho,76837,442,110,119,213,25%,27%,48%
Texas,2022,76842_ZCTA,Mason,76842,107,25,28,54,23%,26%,50%
Texas,2022,76844_ZCTA,Mills,76844,1343,94,405,844,7%,30%,63%
Texas,2022,76845_ZCTA,Coleman,76845,106,12,28,66,11%,26%,62%
Texas,2022,76849_ZCTA,Kimble,76849,1429,256,399,774,18%,28%,54%
Texas,2022,76852_ZCTA,McCulloch,76852,124,12,21,91,10%,17%,73%
Texas,2022,76853_ZCTA,Lampasas,76853,551,80,165,306,15%,30%,56%
Texas,2022,76856_ZCTA,Mason,76856,1278,121,334,823,9%,26%,64%
Texas,2022,76857_ZCTA,Brown,76857,958,98,434,426,10%,45%,44%
Texas,2022,76858_ZCTA,McCulloch,76858,108,18,36,54,17%,33%,50%
Texas,2022,76859_ZCTA,Menard,76859,948,215,351,382,23%,37%,40%
Texas,2022,76861_ZCTA,Tom Green,76861,690,67,162,461,10%,23%,67%
Texas,2022,76864_ZCTA,Mills,76864,317,67,122,128,21%,38%,40%
Texas,2022,76866_ZCTA,Concho,76866,206,26,50,130,13%,24%,63%
Texas,2022,76871_ZCTA,San Saba,76871,193,22,68,103,11%,35%,53%
Texas,2022,76872_ZCTA,McCulloch,76872,312,61,87,164,20%,28%,53%
Texas,2022,76875_ZCTA,Runnels,76875,234,9,78,147,4%,33%,63%
Texas,2022,76877_ZCTA,San Saba,76877,1555,172,582,801,11%,37%,52%
Texas,2022,76878_ZCTA,Coleman,76878,618,134,190,294,22%,31%,48%
Texas,2022,76890_ZCTA,Brown,76890,365,33,124,208,9%,34%,57%
Texas,2022,76901_ZCTA,Tom Green,76901,12274,1530,3567,7177,12%,29%,58%
Texas,2022,76903_ZCTA,Tom Green,76903,11958,1796,4382,5780,15%,37%,48%
Texas,2022,76904_ZCTA,Tom Green,76904,15094,1012,3490,10592,7%,23%,70%
Texas,2022,76905_ZCTA,Tom Green,76905,4800,700,1057,3043,15%,22%,63%
Texas,2022,76932_ZCTA,Reagan,76932,1090,80,378,632,7%,35%,58%
Texas,2022,76933_ZCTA,Coke,76933,501,31,174,296,6%,35%,59%
Texas,2022,76934_ZCTA,Tom Green,76934,281,77,58,146,27%,21%,52%
Texas,2022,76935_ZCTA,Tom Green,76935,668,28,199,441,4%,30%,66%
Texas,2022,76936_ZCTA,Schleicher,76936,899,142,272,485,16%,30%,54%
Texas,2022,76941_ZCTA,Irion,76941,547,59,195,293,11%,36%,54%
Texas,2022,76943_ZCTA,Crockett,76943,1246,182,162,902,15%,13%,72%
Texas,2022,76945_ZCTA,Coke,76945,832,224,251,357,27%,30%,43%
Texas,2022,76950_ZCTA,Sutton,76950,1072,196,303,573,18%,28%,53%
Texas,2022,76951_ZCTA,Sterling,76951,392,13,169,210,3%,43%,54%
Texas,2022,77002_ZCTA,Harris,77002,6436,941,1784,3711,15%,28%,58%
Texas,2022,77003_ZCTA,Harris,77003,5354,989,1013,3352,18%,19%,63%
Texas,2022,77004_ZCTA,Harris,77004,15465,3466,4108,7891,22%,27%,51%
Texas,2022,77005_ZCTA,Harris,77005,9955,607,1357,7991,6%,14%,80%
Texas,2022,77006_ZCTA,Harris,77006,13902,1447,2835,9620,10%,20%,69%
Texas,2022,77007_ZCTA,Harris,77007,22436,1138,2848,18450,5%,13%,82%
Texas,2022,77008_ZCTA,Harris,77008,18349,1412,3094,13843,8%,17%,75%
Texas,2022,77009_ZCTA,Harris,77009,15088,1994,4247,8847,13%,28%,59%
Texas,2022,77010_ZCTA,Harris,77010,529,0,81,448,0%,15%,85%
Texas,2022,77011_ZCTA,Harris,77011,6178,1370,2792,2016,22%,45%,33%
Texas,2022,77012_ZCTA,Harris,77012,5996,1350,2518,2128,23%,42%,35%
Texas,2022,77013_ZCTA,Harris,77013,5813,1401,2443,1969,24%,42%,34%
Texas,2022,77014_ZCTA,Harris,77014,11968,2856,3789,5323,24%,32%,44%
Texas,2022,77015_ZCTA,Harris,77015,18311,3276,7541,7494,18%,41%,41%
Texas,2022,77016_ZCTA,Harris,77016,9767,2422,4423,2922,25%,45%,30%
Texas,2022,77017_ZCTA,Harris,77017,10355,2314,3777,4264,22%,36%,41%
Texas,2022,77018_ZCTA,Harris,77018,11684,1011,2886,7787,9%,25%,67%
Texas,2022,77019_ZCTA,Harris,77019,12079,1084,2215,8780,9%,18%,73%
Texas,2022,77020_ZCTA,Harris,77020,9081,2506,3476,3099,28%,38%,34%
Texas,2022,77021_ZCTA,Harris,77021,10935,3027,3542,4366,28%,32%,40%
Texas,2022,77022_ZCTA,Harris,77022,9232,2517,3282,3433,27%,36%,37%
Texas,2022,77023_ZCTA,Harris,77023,10139,1881,4345,3913,19%,43%,39%
Texas,2022,77024_ZCTA,Harris,77024,15875,956,3163,11756,6%,20%,74%
Texas,2022,77025_ZCTA,Harris,77025,13724,1654,3670,8400,12%,27%,61%
Texas,2022,77026_ZCTA,Harris,77026,8101,2603,3702,1796,32%,46%,22%
Texas,2022,77027_ZCTA,Harris,77027,11185,872,2343,7970,8%,21%,71%
Texas,2022,77028_ZCTA,Harris,77028,6307,2056,2680,1571,33%,42%,25%
Texas,2022,77029_ZCTA,Harris,77029,5573,1080,2496,1997,19%,45%,36%
Texas,2022,77030_ZCTA,Harris,77030,5870,676,1341,3853,12%,23%,66%
Texas,2022,77031_ZCTA,Harris,77031,6103,1226,2535,2342,20%,42%,38%
Texas,2022,77032_ZCTA,Harris,77032,4375,1422,1594,1359,33%,36%,31%
Texas,2022,77033_ZCTA,Harris,77033,9179,2762,3749,2668,30%,41%,29%
Texas,2022,77034_ZCTA,Harris,77034,12297,2117,4670,5510,17%,38%,45%
Texas,2022,77035_ZCTA,Harris,77035,13831,2695,5220,5916,19%,38%,43%
Texas,2022,77036_ZCTA,Harris,77036,26160,6903,12063,7194,26%,46%,28%
Texas,2022,77037_ZCTA,Harris,77037,4994,1300,1883,1811,26%,38%,36%
Texas,2022,77038_ZCTA,Harris,77038,8863,1981,3801,3081,22%,43%,35%
Texas,2022,77039_ZCTA,Harris,77039,7923,1933,3176,2814,24%,40%,36%
Texas,2022,77040_ZCTA,Harris,77040,18348,2882,6498,8968,16%,35%,49%
Texas,2022,77041_ZCTA,Harris,77041,10965,852,2883,7230,8%,26%,66%
Texas,2022,77042_ZCTA,Harris,77042,19166,3216,8432,7518,17%,44%,39%
Texas,2022,77043_ZCTA,Harris,77043,10048,1096,3377,5575,11%,34%,55%
Texas,2022,77044_ZCTA,Harris,77044,16587,2210,4162,10215,13%,25%,62%
Texas,2022,77045_ZCTA,Harris,77045,10312,2306,3287,4719,22%,32%,46%
Texas,2022,77046_ZCTA,Harris,77046,1016,67,163,786,7%,16%,77%
Texas,2022,77047_ZCTA,Harris,77047,12238,974,4569,6695,8%,37%,55%
Texas,2022,77048_ZCTA,Harris,77048,7104,2006,2245,2853,28%,32%,40%
Texas,2022,77049_ZCTA,Harris,77049,11807,1497,3946,6364,13%,33%,54%
Texas,2022,77050_ZCTA,Harris,77050,1710,793,502,415,46%,29%,24%
Texas,2022,77051_ZCTA,Harris,77051,6269,1860,2686,1723,30%,43%,27%
Texas,2022,77053_ZCTA,Fort Bend,77053,9248,1493,4089,3666,16%,44%,40%
Texas,2022,77054_ZCTA,Harris,77054,16001,2894,6735,6372,18%,42%,40%
Texas,2022,77055_ZCTA,Harris,77055,15885,2742,4621,8522,17%,29%,54%
Texas,2022,77056_ZCTA,Harris,77056,12078,1079,2821,8178,9%,23%,68%
Texas,2022,77057_ZCTA,Harris,77057,21814,3165,6937,11712,15%,32%,54%
Texas,2022,77058_ZCTA,Harris,77058,9603,938,3903,4762,10%,41%,50%
Texas,2022,77059_ZCTA,Harris,77059,6427,288,685,5454,4%,11%,85%
Texas,2022,77060_ZCTA,Harris,77060,15007,4586,7198,3223,31%,48%,21%
Texas,2022,77061_ZCTA,Harris,77061,9171,1780,3952,3439,19%,43%,37%
Texas,2022,77062_ZCTA,Harris,77062,9439,754,2057,6628,8%,22%,70%
Texas,2022,77063_ZCTA,Harris,77063,20255,3345,8761,8149,17%,43%,40%
Texas,2022,77064_ZCTA,Harris,77064,15868,1786,4241,9841,11%,27%,62%
Texas,2022,77065_ZCTA,Harris,77065,15902,1431,5549,8922,9%,35%,56%
Texas,2022,77066_ZCTA,Harris,77066,11766,1671,3432,6663,14%,29%,57%
Texas,2022,77067_ZCTA,Harris,77067,10044,2309,3839,3896,23%,38%,39%
Texas,2022,77068_ZCTA,Harris,77068,3920,316,1049,2555,8%,27%,65%
Texas,2022,77069_ZCTA,Harris,77069,8444,1195,2452,4797,14%,29%,57%
Texas,2022,77070_ZCTA,Harris,77070,21502,1981,7262,12259,9%,34%,57%
Texas,2022,77071_ZCTA,Harris,77071,10090,1503,4204,4383,15%,42%,43%
Texas,2022,77072_ZCTA,Harris,77072,18899,4100,7918,6881,22%,42%,36%
Texas,2022,77073_ZCTA,Harris,77073,13898,1673,4708,7517,12%,34%,54%
Texas,2022,77074_ZCTA,Harris,77074,13087,2977,5226,4884,23%,40%,37%
Texas,2022,77075_ZCTA,Harris,77075,12407,1457,4187,6763,12%,34%,55%
Texas,2022,77076_ZCTA,Harris,77076,9915,2958,3859,3098,30%,39%,31%
Texas,2022,77077_ZCTA,Harris,77077,29223,3159,10412,15652,11%,36%,54%
Texas,2022,77078_ZCTA,Harris,77078,4784,1318,2117,1349,28%,44%,28%
Texas,2022,77079_ZCTA,Harris,77079,13717,1148,3377,9192,8%,25%,67%
Texas,2022,77080_ZCTA,Harris,77080,15536,2875,5132,7529,19%,33%,48%
Texas,2022,77081_ZCTA,Harris,77081,19202,5240,8843,5119,27%,46%,27%
Texas,2022,77082_ZCTA,Harris,77082,21825,4325,7985,9515,20%,37%,44%
Texas,2022,77083_ZCTA,Harris,77083,22672,3274,8287,11111,14%,37%,49%
Texas,2022,77084_ZCTA,Harris,77084,35552,3673,10950,20929,10%,31%,59%
Texas,2022,77085_ZCTA,Harris,77085,5477,602,2038,2837,11%,37%,52%
Texas,2022,77086_ZCTA,Harris,77086,8700,1838,2959,3903,21%,34%,45%
Texas,2022,77087_ZCTA,Harris,77087,11222,2619,3939,4664,23%,35%,42%
Texas,2022,77088_ZCTA,Harris,77088,17424,3363,7249,6812,19%,42%,39%
Texas,2022,77089_ZCTA,Harris,77089,18635,2095,5049,11491,11%,27%,62%
Texas,2022,77090_ZCTA,Harris,77090,16452,2600,7904,5948,16%,48%,36%
Texas,2022,77091_ZCTA,Harris,77091,11083,3707,4202,3174,33%,38%,29%
Texas,2022,77092_ZCTA,Harris,77092,14509,2735,5489,6285,19%,38%,43%
Texas,2022,77093_ZCTA,Harris,77093,13665,4717,4948,4000,35%,36%,29%
Texas,2022,77094_ZCTA,Harris,77094,4064,171,630,3263,4%,16%,80%
Texas,2022,77095_ZCTA,Harris,77095,24914,1345,6150,17419,5%,25%,70%
Texas,2022,77096_ZCTA,Harris,77096,12975,1761,3666,7548,14%,28%,58%
Texas,2022,77098_ZCTA,Harris,77098,8680,540,1696,6444,6%,20%,74%
Texas,2022,77099_ZCTA,Harris,77099,16146,3943,6594,5609,24%,41%,35%
Texas,2022,77301_ZCTA,Montgomery,77301,11240,1806,4402,5032,16%,39%,45%
Texas,2022,77302_ZCTA,Montgomery,77302,6458,1001,1702,3755,16%,26%,58%
Texas,2022,77303_ZCTA,Montgomery,77303,8003,1175,2365,4463,15%,30%,56%
Texas,2022,77304_ZCTA,Montgomery,77304,16525,1403,6164,8958,8%,37%,54%
Texas,2022,77306_ZCTA,Montgomery,77306,5017,493,2060,2464,10%,41%,49%
Texas,2022,77316_ZCTA,Montgomery,77316,10469,712,2070,7687,7%,20%,73%
Texas,2022,77318_ZCTA,Montgomery,77318,7235,623,1891,4721,9%,26%,65%
Texas,2022,77320_ZCTA,Walker,77320,9978,1509,4385,4084,15%,44%,41%
Texas,2022,77326_ZCTA,Polk,77326,133,81,31,21,61%,23%,16%
Texas,2022,77327_ZCTA,Liberty,77327,10281,2297,4030,3954,22%,39%,38%
Texas,2022,77328_ZCTA,Montgomery,77328,6177,1103,2532,2542,18%,41%,41%
Texas,2022,77331_ZCTA,San Jacinto,77331,3106,422,1240,1444,14%,40%,46%
Texas,2022,77335_ZCTA,Polk,77335,1092,167,351,574,15%,32%,53%
Texas,2022,77336_ZCTA,Harris,77336,4032,696,905,2431,17%,22%,60%
Texas,2022,77338_ZCTA,Harris,77338,16523,2270,5439,8814,14%,33%,53%
Texas,2022,77339_ZCTA,Harris,77339,17303,1765,5154,10384,10%,30%,60%
Texas,2022,77340_ZCTA,Walker,77340,12472,3058,5300,4114,25%,42%,33%
Texas,2022,77345_ZCTA,Harris,77345,9317,231,1207,7879,2%,13%,85%
Texas,2022,77346_ZCTA,Harris,77346,23614,1156,3629,18829,5%,15%,80%
Texas,2022,77351_ZCTA,Polk,77351,12506,1955,3808,6743,16%,30%,54%
Texas,2022,77354_ZCTA,Montgomery,77354,13451,1242,2586,9623,9%,19%,72%
Texas,2022,77355_ZCTA,Montgomery,77355,10409,694,2535,7180,7%,24%,69%
Texas,2022,77356_ZCTA,Montgomery,77356,12457,1417,2705,8335,11%,22%,67%
Texas,2022,77357_ZCTA,Montgomery,77357,9967,1092,3824,5051,11%,38%,51%
Texas,2022,77358_ZCTA,Walker,77358,2141,286,670,1185,13%,31%,55%
Texas,2022,77359_ZCTA,San Jacinto,77359,137,17,31,89,12%,23%,65%
Texas,2022,77360_ZCTA,Polk,77360,2205,376,697,1132,17%,32%,51%
Texas,2022,77362_ZCTA,Montgomery,77362,2317,265,565,1487,11%,24%,64%
Texas,2022,77363_ZCTA,Grimes,77363,1385,211,514,660,15%,37%,48%
Texas,2022,77364_ZCTA,San Jacinto,77364,1052,143,416,493,14%,40%,47%
Texas,2022,77365_ZCTA,Montgomery,77365,13179,1109,3589,8481,8%,27%,64%
Texas,2022,77367_ZCTA,Walker,77367,225,22,61,142,10%,27%,63%
Texas,2022,77369_ZCTA,Liberty,77369,247,87,145,15,35%,59%,6%
Texas,2022,77371_ZCTA,San Jacinto,77371,2173,276,769,1128,13%,35%,52%
Texas,2022,77372_ZCTA,Montgomery,77372,4251,459,1654,2138,11%,39%,50%
Texas,2022,77373_ZCTA,Harris,77373,21753,1632,5753,14368,8%,26%,66%
Texas,2022,77374_ZCTA,Hardin,77374,155,22,28,105,14%,18%,68%
Texas,2022,77375_ZCTA,Harris,77375,23062,2072,5564,15426,9%,24%,67%
Texas,2022,77376_ZCTA,Hardin,77376,289,20,194,75,7%,67%,26%
Texas,2022,77377_ZCTA,Harris,77377,12748,769,2407,9572,6%,19%,75%
Texas,2022,77378_ZCTA,Montgomery,77378,5797,555,2177,3065,10%,38%,53%
Texas,2022,77379_ZCTA,Harris,77379,28224,2288,5758,20178,8%,20%,71%
Texas,2022,77380_ZCTA,Montgomery,77380,14398,987,4862,8549,7%,34%,59%
Texas,2022,77381_ZCTA,Montgomery,77381,13554,1046,2667,9841,8%,20%,73%
Texas,2022,77382_ZCTA,Montgomery,77382,13262,728,1562,10972,5%,12%,83%
Texas,2022,77384_ZCTA,Montgomery,77384,9974,304,3119,6551,3%,31%,66%
Texas,2022,77385_ZCTA,Montgomery,77385,8717,597,1577,6543,7%,18%,75%
Texas,2022,77386_ZCTA,Montgomery,77386,21060,1603,2966,16491,8%,14%,78%
Texas,2022,77388_ZCTA,Harris,77388,17711,1455,3941,12315,8%,22%,70%
Texas,2022,77389_ZCTA,Harris,77389,14072,871,2274,10927,6%,16%,78%
Texas,2022,77396_ZCTA,Harris,77396,19761,2155,5691,11915,11%,29%,60%
Texas,2022,77401_ZCTA,Harris,77401,6107,174,743,5190,3%,12%,85%
Texas,2022,77406_ZCTA,Fort Bend,77406,20063,1473,3519,15071,7%,18%,75%
Texas,2022,77407_ZCTA,Fort Bend,77407,22646,1479,6845,14322,7%,30%,63%
Texas,2022,77414_ZCTA,Matagorda,77414,9430,2510,2156,4764,27%,23%,51%
Texas,2022,77415_ZCTA,Matagorda,77415,142,30,6,106,21%,4%,75%
Texas,2022,77417_ZCTA,Fort Bend,77417,835,164,456,215,20%,55%,26%
Texas,2022,77418_ZCTA,Austin,77418,3844,547,760,2537,14%,20%,66%
Texas,2022,77419_ZCTA,Matagorda,77419,349,106,136,107,30%,39%,31%
Texas,2022,77420_ZCTA,Wharton,77420,783,95,253,435,12%,32%,56%
Texas,2022,77422_ZCTA,Brazoria,77422,5067,707,1723,2637,14%,34%,52%
Texas,2022,77423_ZCTA,Waller,77423,4495,430,1172,2893,10%,26%,64%
Texas,2022,77426_ZCTA,Washington,77426,850,74,181,595,9%,21%,70%
Texas,2022,77429_ZCTA,Harris,77429,30660,1186,5368,24106,4%,18%,79%
Texas,2022,77430_ZCTA,Brazoria,77430,623,81,87,455,13%,14%,73%
Texas,2022,77431_ZCTA,Brazoria,77431,253,0,243,10,0%,96%,4%
Texas,2022,77433_ZCTA,Harris,77433,31919,1606,4798,25515,5%,15%,80%
Texas,2022,77434_ZCTA,Colorado,77434,1240,198,425,617,16%,34%,50%
Texas,2022,77435_ZCTA,Wharton,77435,1725,149,583,993,9%,34%,58%
Texas,2022,77437_ZCTA,Wharton,77437,6414,843,1973,3598,13%,31%,56%
Texas,2022,77441_ZCTA,Fort Bend,77441,8588,178,738,7672,2%,9%,89%
Texas,2022,77442_ZCTA,Colorado,77442,329,70,110,149,21%,33%,45%
Texas,2022,77444_ZCTA,Fort Bend,77444,345,144,109,92,42%,32%,27%
Texas,2022,77445_ZCTA,Waller,77445,5239,896,2164,2179,17%,41%,42%
Texas,2022,77446_ZCTA,Waller,77446,991,399,402,190,40%,41%,19%
Texas,2022,77447_ZCTA,Harris,77447,6411,692,1062,4657,11%,17%,73%
Texas,2022,77449_ZCTA,Harris,77449,38037,3911,9258,24868,10%,24%,65%
Texas,2022,77450_ZCTA,Harris,77450,24931,1641,5654,17636,7%,23%,71%
Texas,2022,77451_ZCTA,Fort Bend,77451,162,30,82,50,19%,51%,31%
Texas,2022,77455_ZCTA,Wharton,77455,641,88,182,371,14%,28%,58%
Texas,2022,77456_ZCTA,Matagorda,77456,372,116,61,195,31%,16%,52%
Texas,2022,77457_ZCTA,Matagorda,77457,310,121,61,128,39%,20%,41%
Texas,2022,77459_ZCTA,Fort Bend,77459,26003,1210,5068,19725,5%,19%,76%
Texas,2022,77461_ZCTA,Fort Bend,77461,4136,600,1554,1982,15%,38%,48%
Texas,2022,77464_ZCTA,Fort Bend,77464,182,7,151,24,4%,83%,13%
Texas,2022,77465_ZCTA,Matagorda,77465,2796,363,869,1564,13%,31%,56%
Texas,2022,77466_ZCTA,Waller,77466,182,54,81,47,30%,45%,26%
Texas,2022,77469_ZCTA,Fort Bend,77469,20975,1298,6593,13084,6%,31%,62%
Texas,2022,77470_ZCTA,Colorado,77470,172,30,99,43,17%,58%,25%
Texas,2022,77471_ZCTA,Fort Bend,77471,15698,2335,6707,6656,15%,43%,42%
Texas,2022,77474_ZCTA,Austin,77474,5917,832,1355,3730,14%,23%,63%
Texas,2022,77475_ZCTA,Colorado,77475,251,19,58,174,8%,23%,69%
Texas,2022,77477_ZCTA,Fort Bend,77477,13289,1386,5735,6168,10%,43%,46%
Texas,2022,77478_ZCTA,Fort Bend,77478,8883,515,2420,5948,6%,27%,67%
Texas,2022,77479_ZCTA,Fort Bend,77479,29236,1273,4632,23331,4%,16%,80%
Texas,2022,77480_ZCTA,Brazoria,77480,2859,221,1021,1617,8%,36%,57%
Texas,2022,77482_ZCTA,Matagorda,77482,551,45,120,386,8%,22%,70%
Texas,2022,77483_ZCTA,Matagorda,77483,141,0,97,44,0%,69%,31%
Texas,2022,77484_ZCTA,Waller,77484,4781,727,1573,2481,15%,33%,52%
Texas,2022,77485_ZCTA,Austin,77485,1393,224,553,616,16%,40%,44%
Texas,2022,77486_ZCTA,Brazoria,77486,2885,89,895,1901,3%,31%,66%
Texas,2022,77488_ZCTA,Wharton,77488,5390,1017,1715,2658,19%,32%,49%
Texas,2022,77489_ZCTA,Fort Bend,77489,12758,954,5773,6031,7%,45%,47%
Texas,2022,77493_ZCTA,Harris,77493,16669,1160,3316,12193,7%,20%,73%
Texas,2022,77494_ZCTA,Fort Bend,77494,40821,2065,7896,30860,5%,19%,76%
Texas,2022,77498_ZCTA,Fort Bend,77498,16830,1551,5254,10025,9%,31%,60%
Texas,2022,77502_ZCTA,Harris,77502,10961,2364,3412,5185,22%,31%,47%
Texas,2022,77503_ZCTA,Harris,77503,7978,1125,2629,4224,14%,33%,53%
Texas,2022,77504_ZCTA,Harris,77504,9144,1524,3847,3773,17%,42%,41%
Texas,2022,77505_ZCTA,Harris,77505,8190,681,2188,5321,8%,27%,65%
Texas,2022,77506_ZCTA,Harris,77506,10582,1933,4637,4012,18%,44%,38%
Texas,2022,77507_ZCTA,Harris,77507,334,46,85,203,14%,25%,61%
Texas,2022,77510_ZCTA,Galveston,77510,5104,396,1285,3423,8%,25%,67%
Texas,2022,77511_ZCTA,Brazoria,77511,17517,1829,5652,10036,10%,32%,57%
Texas,2022,77514_ZCTA,Chambers,77514,2044,276,855,913,14%,42%,45%
Texas,2022,77515_ZCTA,Brazoria,77515,11786,991,3161,7634,8%,27%,65%
Texas,2022,77517_ZCTA,Galveston,77517,2140,128,683,1329,6%,32%,62%
Texas,2022,77518_ZCTA,Galveston,77518,3629,850,1231,1548,23%,34%,43%
Texas,2022,77519_ZCTA,Hardin,77519,214,16,32,166,7%,15%,78%
Texas,2022,77520_ZCTA,Harris,77520,13192,2709,5003,5480,21%,38%,42%
Texas,2022,77521_ZCTA,Harris,77521,23523,3241,6846,13436,14%,29%,57%
Texas,2022,77523_ZCTA,Chambers,77523,9277,1026,1347,6904,11%,15%,74%
Texas,2022,77530_ZCTA,Harris,77530,9081,1592,2955,4534,18%,33%,50%
Texas,2022,77531_ZCTA,Brazoria,77531,6222,380,2459,3383,6%,40%,54%
Texas,2022,77532_ZCTA,Harris,77532,10870,707,3141,7022,7%,29%,65%
Texas,2022,77533_ZCTA,Liberty,77533,376,44,195,137,12%,52%,36%
Texas,2022,77534_ZCTA,Brazoria,77534,927,34,164,729,4%,18%,79%
Texas,2022,77535_ZCTA,Liberty,77535,10777,1273,3581,5923,12%,33%,55%
Texas,2022,77536_ZCTA,Harris,77536,11282,701,3160,7421,6%,28%,66%
Texas,2022,77538_ZCTA,Liberty,77538,306,6,119,181,2%,39%,59%
Texas,2022,77539_ZCTA,Galveston,77539,17641,1872,4097,11672,11%,23%,66%
Texas,2022,77541_ZCTA,Brazoria,77541,6561,1058,2722,2781,16%,41%,42%
Texas,2022,77545_ZCTA,Fort Bend,77545,8458,559,2801,5098,7%,33%,60%
Texas,2022,77546_ZCTA,Galveston,77546,18777,693,3522,14562,4%,19%,78%
Texas,2022,77547_ZCTA,Harris,77547,2570,655,960,955,25%,37%,37%
Texas,2022,77550_ZCTA,Galveston,77550,11282,2623,3889,4770,23%,34%,42%
Texas,2022,77551_ZCTA,Galveston,77551,9174,1657,3159,4358,18%,34%,48%
Texas,2022,77554_ZCTA,Galveston,77554,4628,426,1102,3100,9%,24%,67%
Texas,2022,77560_ZCTA,Chambers,77560,375,41,130,204,11%,35%,54%
Texas,2022,77562_ZCTA,Harris,77562,3430,514,1206,1710,15%,35%,50%
Texas,2022,77563_ZCTA,Galveston,77563,4221,554,1217,2450,13%,29%,58%
Texas,2022,77564_ZCTA,Liberty,77564,733,59,369,305,8%,50%,42%
Texas,2022,77565_ZCTA,Galveston,77565,2997,201,945,1851,7%,32%,62%
Texas,2022,77566_ZCTA,Brazoria,77566,11525,952,2754,7819,8%,24%,68%
Texas,2022,77568_ZCTA,Galveston,77568,7592,1295,2370,3927,17%,31%,52%
Texas,2022,77571_ZCTA,Harris,77571,13480,1433,3809,8238,11%,28%,61%
Texas,2022,77573_ZCTA,Galveston,77573,34834,2136,5520,27178,6%,16%,78%
Texas,2022,77575_ZCTA,Liberty,77575,5584,1008,2356,2220,18%,42%,40%
Texas,2022,77577_ZCTA,Brazoria,77577,429,6,214,209,1%,50%,49%
Texas,2022,77578_ZCTA,Brazoria,77578,8297,404,1534,6359,5%,18%,77%
Texas,2022,77581_ZCTA,Brazoria,77581,17599,812,3850,12937,5%,22%,74%
Texas,2022,77582_ZCTA,Liberty,77582,164,7,25,132,4%,15%,80%
Texas,2022,77583_ZCTA,Brazoria,77583,11571,600,1873,9098,5%,16%,79%
Texas,2022,77584_ZCTA,Brazoria,77584,29940,1259,5277,23404,4%,18%,78%
Texas,2022,77585_ZCTA,Hardin,77585,442,256,103,83,58%,23%,19%
Texas,2022,77586_ZCTA,Harris,77586,9416,645,2100,6671,7%,22%,71%
Texas,2022,77587_ZCTA,Harris,77587,4829,1044,1725,2060,22%,36%,43%
Texas,2022,77590_ZCTA,Galveston,77590,13176,2275,4473,6428,17%,34%,49%
Texas,2022,77591_ZCTA,Galveston,77591,6260,996,2110,3154,16%,34%,50%
Texas,2022,77597_ZCTA,Chambers,77597,190,10,85,95,5%,45%,50%
